nm;A
431.000000;0.056177
430.000000;0.056001
429.000000;0.055655
428.000000;0.055245
427.000000;0.054957
426.000000;0.054353
425.000000;0.053806
424.000000;0.053440
423.000000;0.052154
422.000000;0.051650
421.000000;0.051021
420.000000;0.050114
419.000000;0.049160
418.000000;0.048029
417.000000;0.047133
416.000000;0.046319
415.000000;0.045238
414.000000;0.044089
413.000000;0.043078
412.000000;0.041982
411.000000;0.040776
410.000000;0.039557
409.000000;0.038491
408.000000;0.037374
407.000000;0.036189
406.000000;0.035231
405.000000;0.034437
404.000000;0.033410
403.000000;0.032021
402.000000;0.030775
401.000000;0.029464
400.000000;0.028626
399.000000;0.027911
398.000000;0.026551
397.000000;0.025309
396.000000;0.024508
395.000000;0.023544
394.000000;0.022680
393.000000;0.022059
392.000000;0.021323
391.000000;0.020356
390.000000;0.019499
389.000000;0.018881
388.000000;0.018389
387.000000;0.017724
386.000000;0.016910
385.000000;0.016803
384.000000;0.016265
383.000000;0.015752
382.000000;0.015589
381.000000;0.015307
380.000000;0.015132
379.000000;0.014674
378.000000;0.014954
377.000000;0.015421
376.000000;0.015252
375.000000;0.015746
374.000000;0.016150
373.000000;0.016811
372.000000;0.018088
371.000000;0.018229
370.000000;0.019827
369.000000;0.020218
368.000000;0.021165
367.000000;0.022864
366.000000;0.024586
365.000000;0.025505
364.000000;0.027178
363.000000;0.029045
362.000000;0.030367
361.000000;0.031701
360.000000;0.033258
359.000000;0.034580
358.000000;0.035774
357.000000;0.037282
356.000000;0.037955
355.000000;0.039106
354.000000;0.040485
353.000000;0.042311
352.000000;0.044154
351.000000;0.045758
350.000000;0.047476
349.000000;0.049411
348.000000;0.051776
347.000000;0.054297
346.000000;0.055785
345.000000;0.057144
344.000000;0.059291
343.000000;0.062127
342.000000;0.063547
341.000000;0.065243
340.000000;0.067909
339.000000;0.069757
338.000000;0.072159
337.000000;0.074233
336.000000;0.076208
335.000000;0.079096
334.000000;0.081707
333.000000;0.084425
332.000000;0.087267
331.000000;0.090574
330.000000;0.093799
329.000000;0.096707
328.000000;0.099550
327.000000;0.103257
326.000000;0.108246
325.000000;0.112051
324.000000;0.116420
323.000000;0.120972
322.000000;0.124427
321.000000;0.128942
320.000000;0.133794
319.000000;0.139696
318.000000;0.146395
317.000000;0.152021
316.000000;0.158344
315.000000;0.164920
314.000000;0.172304
313.000000;0.180401
312.000000;0.187685
311.000000;0.195746
310.000000;0.204602
309.000000;0.213324
308.000000;0.221678
307.000000;0.230799
306.000000;0.240205
305.000000;0.249200
304.000000;0.258238
303.000000;0.267428
302.000000;0.277330
301.000000;0.286848
300.000000;0.296163
299.000000;0.305614
298.000000;0.314325
297.000000;0.323392
296.000000;0.331859
295.000000;0.339053
294.000000;0.345656
293.000000;0.352636
292.000000;0.358923
291.000000;0.365384
290.000000;0.371498
289.000000;0.377347
288.000000;0.382542
287.000000;0.387692
286.000000;0.392176
285.000000;0.395296
284.000000;0.397964
283.000000;0.399798
282.000000;0.401342
281.000000;0.402869
280.000000;0.404029
279.000000;0.403524
278.000000;0.402827
277.000000;0.401757
276.000000;0.400349
275.000000;0.398378
274.000000;0.396198
273.000000;0.393704
272.000000;0.390470
271.000000;0.387314
270.000000;0.385417
269.000000;0.384048
268.000000;0.382091
267.000000;0.381878
266.000000;0.382935
265.000000;0.384622
264.000000;0.387222
263.000000;0.390820
262.000000;0.396066
261.000000;0.402834
260.000000;0.410405
259.000000;0.418223
258.000000;0.426652
257.000000;0.435489
256.000000;0.443580
255.000000;0.452798
254.000000;0.461402
253.000000;0.468298
252.000000;0.474239
251.000000;0.479137
250.000000;0.482782
