nm;A
398.000000;0.063483
397.000000;0.062818
396.000000;0.062603
395.000000;0.062211
394.000000;0.061772
393.000000;0.061687
392.000000;0.061854
391.000000;0.061997
390.000000;0.062600
389.000000;0.063172
388.000000;0.064271
387.000000;0.066047
386.000000;0.068168
385.000000;0.070841
384.000000;0.074510
383.000000;0.079271
382.000000;0.085449
381.000000;0.092872
380.000000;0.102067
379.000000;0.115281
378.000000;0.129240
377.000000;0.146348
376.000000;0.164013
375.000000;0.187072
374.000000;0.209956
373.000000;0.238018
372.000000;0.267806
371.000000;0.298880
370.000000;0.333104
369.000000;0.366640
368.000000;0.402444
367.000000;0.436832
366.000000;0.470533
365.000000;0.503916
364.000000;0.536427
363.000000;0.567003
362.000000;0.594961
361.000000;0.623760
360.000000;0.650568
359.000000;0.676400
358.000000;0.703145
357.000000;0.730314
356.000000;0.757772
355.000000;0.786019
354.000000;0.816207
353.000000;0.845058
352.000000;0.874490
351.000000;0.907352
350.000000;0.937470
349.000000;0.966525
348.000000;0.996427
347.000000;1.021269
346.000000;1.046152
345.000000;1.067965
344.000000;1.086516
343.000000;1.100422
342.000000;1.115960
341.000000;1.124339
340.000000;1.131052
339.000000;1.137578
338.000000;1.140139
337.000000;1.142573
336.000000;1.145834
335.000000;1.146681
334.000000;1.148995
333.000000;1.148323
332.000000;1.146296
331.000000;1.143344
330.000000;1.141129
329.000000;1.135806
328.000000;1.130677
327.000000;1.120781
326.000000;1.110917
325.000000;1.096694
324.000000;1.084981
323.000000;1.067756
322.000000;1.053250
321.000000;1.036805
320.000000;1.019761
319.000000;1.003182
318.000000;0.989689
317.000000;0.975514
316.000000;0.962783
315.000000;0.948781
314.000000;0.934294
313.000000;0.922430
312.000000;0.907817
311.000000;0.892493
310.000000;0.876971
309.000000;0.859259
308.000000;0.844334
307.000000;0.827590
306.000000;0.812753
305.000000;0.796918
304.000000;0.782119
303.000000;0.768569
302.000000;0.753113
301.000000;0.739825
300.000000;0.724967
299.000000;0.711290
298.000000;0.697558
297.000000;0.685109
296.000000;0.672645
295.000000;0.658470
294.000000;0.646444
293.000000;0.632913
292.000000;0.620828
291.000000;0.607835
290.000000;0.597515
289.000000;0.585776
288.000000;0.576268
287.000000;0.566389
286.000000;0.557095
285.000000;0.549034
284.000000;0.541845
283.000000;0.537591
282.000000;0.535175
281.000000;0.535469
280.000000;0.538794
279.000000;0.540438
278.000000;0.538722
277.000000;0.531235
276.000000;0.522927
275.000000;0.518479
274.000000;0.519262
273.000000;0.523630
272.000000;0.528299
271.000000;0.531497
270.000000;0.533047
269.000000;0.535812
268.000000;0.542397
267.000000;0.553191
266.000000;0.567301
265.000000;0.584814
264.000000;0.605503
263.000000;0.627754
262.000000;0.651675
261.000000;0.679943
260.000000;0.710389
259.000000;0.744539
258.000000;0.781018
257.000000;0.818570
256.000000;0.856967
255.000000;0.898135
254.000000;0.939580
253.000000;0.982677
252.000000;1.028789
251.000000;1.079037
250.000000;1.133366
