nm;A
311.000000;0.795665
310.000000;0.809605
309.000000;0.803063
308.000000;0.783012
307.000000;0.813617
306.000000;0.861835
305.000000;0.823078
304.000000;0.865527
303.000000;0.876328
302.000000;0.890055
301.000000;0.813937
300.000000;0.841040
299.000000;0.898572
298.000000;0.872143
297.000000;0.856220
296.000000;0.859392
295.000000;0.899244
294.000000;0.843987
293.000000;0.816131
292.000000;0.845840
291.000000;0.833353
290.000000;0.805571
289.000000;0.756587
288.000000;0.798386
287.000000;0.830333
286.000000;0.782321
285.000000;0.778399
284.000000;0.811119
283.000000;0.816551
282.000000;0.814805
281.000000;0.846902
280.000000;0.898039
279.000000;0.910195
278.000000;0.911170
277.000000;0.892053
276.000000;0.891669
275.000000;0.892326
274.000000;0.910319
273.000000;0.953003
272.000000;0.999233
271.000000;0.995134
270.000000;0.973489
269.000000;0.971769
268.000000;0.981045
267.000000;1.000012
266.000000;1.008534
265.000000;1.009131
264.000000;1.024431
263.000000;1.041191
262.000000;1.050154
261.000000;1.040724
260.000000;1.056055
259.000000;1.076060
258.000000;1.078187
257.000000;1.076101
256.000000;1.100228
255.000000;1.115055
254.000000;1.107602
253.000000;1.141555
252.000000;1.166477
251.000000;1.175728
250.000000;1.173003
