nm;A
289.000000;0.258354
288.000000;0.253302
287.000000;0.247635
286.000000;0.242444
285.000000;0.238081
284.000000;0.233318
283.000000;0.229073
282.000000;0.224117
281.000000;0.219802
280.000000;0.215275
279.000000;0.212778
278.000000;0.210434
277.000000;0.207993
276.000000;0.206449
275.000000;0.206709
274.000000;0.208653
273.000000;0.209976
272.000000;0.213986
271.000000;0.217936
270.000000;0.223808
269.000000;0.229885
268.000000;0.237075
267.000000;0.246213
266.000000;0.254996
265.000000;0.264100
264.000000;0.274591
263.000000;0.285253
262.000000;0.296031
261.000000;0.306837
260.000000;0.318715
259.000000;0.329101
258.000000;0.340704
257.000000;0.352001
256.000000;0.363179
255.000000;0.374290
254.000000;0.384123
253.000000;0.392533
252.000000;0.400049
251.000000;0.406672
250.000000;0.413311
