nm;A
418.000000;0.128733
417.000000;0.131495
416.000000;0.136688
415.000000;0.134897
414.000000;0.139245
413.000000;0.142481
412.000000;0.149323
411.000000;0.156544
410.000000;0.153408
409.000000;0.159824
408.000000;0.175268
407.000000;0.187565
406.000000;0.193018
405.000000;0.193420
404.000000;0.208471
403.000000;0.217962
402.000000;0.225997
401.000000;0.241086
400.000000;0.250841
399.000000;0.271982
398.000000;0.288683
397.000000;0.303848
396.000000;0.318954
395.000000;0.341214
394.000000;0.353253
393.000000;0.370895
392.000000;0.392270
391.000000;0.418161
390.000000;0.451991
389.000000;0.472050
388.000000;0.497702
387.000000;0.529371
386.000000;0.559521
385.000000;0.590527
384.000000;0.606602
383.000000;0.644065
382.000000;0.675370
381.000000;0.693654
380.000000;0.706553
379.000000;0.683070
378.000000;0.698609
377.000000;0.783744
376.000000;0.828589
375.000000;0.810221
374.000000;0.743790
373.000000;0.813810
372.000000;0.824190
371.000000;0.798968
370.000000;0.799464
369.000000;0.861480
368.000000;0.893179
367.000000;0.837973
366.000000;0.831954
365.000000;0.894980
364.000000;0.902914
363.000000;0.894881
362.000000;0.891917
361.000000;0.902758
360.000000;0.911302
359.000000;0.874211
358.000000;0.859864
357.000000;0.901038
356.000000;0.890178
355.000000;0.836520
354.000000;0.853005
353.000000;0.856768
352.000000;0.858379
351.000000;0.820379
350.000000;0.816979
349.000000;0.802871
348.000000;0.784415
347.000000;0.780643
346.000000;0.783037
345.000000;0.780659
344.000000;0.765135
343.000000;0.722563
342.000000;0.736707
341.000000;0.737279
340.000000;0.722046
339.000000;0.674244
338.000000;0.672986
337.000000;0.654234
336.000000;0.671927
335.000000;0.644911
334.000000;0.633134
333.000000;0.611703
332.000000;0.602473
331.000000;0.617474
330.000000;0.568198
329.000000;0.604839
328.000000;0.585015
327.000000;0.611509
326.000000;0.621914
325.000000;0.560820
324.000000;0.533681
323.000000;0.522231
322.000000;0.616477
321.000000;0.542200
320.000000;0.604354
319.000000;0.553517
318.000000;0.609648
317.000000;0.623172
316.000000;0.601760
315.000000;0.558315
314.000000;0.651488
313.000000;0.655161
312.000000;0.638655
311.000000;0.602437
310.000000;0.620684
309.000000;0.695671
308.000000;0.648716
307.000000;0.691691
306.000000;0.748525
305.000000;0.709601
304.000000;0.705437
303.000000;0.712874
302.000000;0.738071
301.000000;0.717689
300.000000;0.714684
299.000000;0.721625
298.000000;0.880370
297.000000;0.852907
296.000000;0.766912
295.000000;0.721633
294.000000;0.694789
293.000000;0.756860
292.000000;0.761405
291.000000;0.733940
290.000000;0.722780
289.000000;0.713227
288.000000;0.724495
287.000000;0.729224
286.000000;0.686106
285.000000;0.705567
284.000000;0.738196
283.000000;0.726403
282.000000;0.752175
281.000000;0.803704
280.000000;0.805753
279.000000;0.821975
278.000000;0.838764
277.000000;0.843019
276.000000;0.831143
275.000000;0.794752
274.000000;0.820491
273.000000;0.863696
272.000000;0.882712
271.000000;0.873242
270.000000;0.855196
269.000000;0.853460
268.000000;0.856832
267.000000;0.856382
266.000000;0.872625
265.000000;0.891024
264.000000;0.894786
263.000000;0.915621
262.000000;0.936185
261.000000;0.943102
260.000000;0.961737
259.000000;1.005784
258.000000;1.029123
257.000000;1.053705
256.000000;1.077737
255.000000;1.099753
254.000000;1.109697
253.000000;1.151941
252.000000;1.184464
251.000000;1.209152
250.000000;1.219675
